gbarK,gbarNa,spike_rate,latency_to_first_spike,average_AP_overshoot,average_AHP_depth,average_AP_width,accommodation_index
36.49914931697984,120.4468320268792,0.07,2.25,30.561228081411684,-63.646184440855954,2.049514383959351,-0.00016625103906907926
36.74675772169804,118.81225900817299,0.07,2.2250000000000014,29.862131895852134,-63.64208986750022,2.0530994968820306,-0.00016326530612248611
33.70422792499369,120.29027908606618,0.07,2.25,31.894899252784835,-63.508026252054364,2.011134245344916,-0.00017590149516269886
36.36724646861739,117.83777942866028,0.07,2.25,29.800951885649948,-63.61680589206295,2.0320564588153123,0.0
36.55073365129066,119.71511106111085,0.07,2.2250000000000014,30.293247272516403,-63.64183510478877,2.030246117957429,-0.0001651527663088263
33.89894487977099,117.36830494267448,0.07,2.2750000000000004,31.094153195840224,-63.49380062333622,1.9971518949151938,-4.847905727902125e-21
35.366245830327955,115.8865768904193,0.07,2.200000000000001,29.853257887445046,-63.553574618054405,1.9859978372288019,-0.00016625103906893745
35.23333156286358,119.16460145925994,0.07,2.2750000000000004,30.913330749723553,-63.57675954662333,2.024639600029476,-0.00016992353440950603
38.15658571930599,120.43327600047778,0.07,2.25,29.219916666829626,-63.71238563276213,2.063960678049709,-4.482091781055075e-17
34.995173537845105,119.33804262611581,0.07,2.075000000000001,31.081611413633848,-63.566572885338125,2.018902836032412,0.0
35.96277751880726,121.6016836647702,0.07,2.2750000000000004,31.195292159105968,-63.63176756474767,2.062016124863109,-9.619041674291396e-17
35.916620299645565,120.88392959720721,0.07,2.2250000000000014,31.034218369865094,-63.62379795281735,2.063361628833113,-4.800964430811487e-17
37.375666369394004,120.11869235302895,0.07,2.2250000000000014,29.828740898039026,-63.67990580218371,2.0519927306251513,-0.0001619433198380935
37.089866626588574,120.63912300400632,0.07,2.200000000000001,30.23336663743932,-63.67306327262013,2.079321534137514,2.3266978621538925e-17
36.345270120823166,118.8811106774823,0.07,2.3000000000000007,30.17674317389514,-63.625597954896456,2.0275767878130213,-0.0001651527663088732
37.41848684416002,118.527207099417,0.07,2.2250000000000014,29.1427823974563,-63.66621659553589,2.029001571427446,0.0001593625498007877
34.94583888339114,126.25833973858346,0.07,2.2250000000000014,32.697601382538984,-63.618726634901726,2.0859394393555477,-7.491837011874836e-17
32.82689429215471,118.17180573521586,0.08,2.200000000000001,31.219717449136805,-64.75896286918677,2.212218686109627,0.0033245989567955857
39.54815333376821,121.37737314053399,0.06,2.2250000000000014,27.527008655684266,-61.99553668269338,1.7771067732064092,0.00036656832560263465
34.40297278265052,121.86958598383241,0.07,2.25,31.96752183460552,-63.55755539875021,2.0476883019147585,-0.00017467248908298433
37.95423756931534,119.14498411980804,0.07,2.2750000000000004,28.836536862853425,-63.69190359895153,2.051879202162578,-4.4625761419503365e-17
36.935210990695445,114.80491204466963,0.07,2.2750000000000004,27.836293281968626,-63.607203906277384,1.9870181513134977,0.0
38.69916000965612,121.11118688210526,0.07,2.325000000000001,28.880013791222666,-63.73778256305017,2.067689253715539,-2.206654458882299e-17
33.478764783336445,117.87608083800104,0.07,2.200000000000001,31.415004817373454,-63.475643943695104,1.98628345908457,-0.00017497812773402326
36.50748424941766,120.79369982092724,0.07,2.25,30.663228687084274,-63.649612080345534,2.071486504810944,-0.00016652789342213876
32.47511142937731,123.2642166161935,0.08,2.1750000000000007,32.78985921625528,-64.78040319828781,2.260120825569843,-0.0001508295625943028
37.60332735831047,119.43816287909293,0.07,2.200000000000001,29.347519476491232,-63.68241515442992,2.0413491086269806,2.2703193491846463e-17
35.10744068849501,115.60731260538662,0.07,2.1500000000000004,29.924022132094514,-63.53884352973908,1.9944161287555866,-0.00016708437761077895
34.8086635654842,121.96851506123237,0.07,2.1750000000000007,31.816437452511003,-63.578913845648266,2.032415949424578,4.935288289154016e-17
35.694767050156564,119.85450288341836,0.07,2.1500000000000004,30.86018454794129,-63.60458087124686,2.0330380928275757,-0.0001687763713080313
37.038462914852765,121.84607882939287,0.07,2.2250000000000014,30.65534574384572,-63.68157500830182,2.0620173761511724,2.168404344971009e-20
34.43286554887179,123.45391717729233,0.07,2.200000000000001,32.30509188419131,-63.57162428267434,2.0488914550639454,-7.492054233399726e-17
36.37022908407809,121.56582605317296,0.07,2.125,30.96968157077374,-63.65019683799823,2.056556536564095,-9.537486386041613e-17
37.114687944185526,118.7574173169014,0.07,2.25,29.539968344326468,-63.65678662536526,2.048039413255997,-2.2920033926343564e-17
36.287486835343394,117.2422005321196,0.07,2.2750000000000004,29.651215464249987,-63.60798316979073,2.015945022258342,-0.00016353229762877236
36.47467962171187,120.48013048605435,0.07,2.25,30.58371365749324,-63.64523313536097,2.0758823255248364,-9.458139577505495e-17
32.71501991855857,118.94645876094441,0.08,2.1750000000000007,31.670390360867245,-64.75905615475504,2.2307308291358097,0.000443654319737926
36.63017829871067,121.28076882681559,0.07,2.2750000000000004,30.74144659819317,-63.659139631935645,2.067556250584267,-0.00016652789342218603
36.719167293848585,118.58814784689267,0.07,2.2250000000000014,29.805265237857583,-63.63896636931117,2.035441290711054,0.0
35.16665104465853,117.17145814917689,0.07,2.125,30.37222387591524,-63.55617455005462,1.9936797209211963,-0.00016849199663015047
32.66977258821372,120.9315734293377,0.08,2.200000000000001,32.183322304020194,-64.77326255090931,2.25703036606987,2.1214222508299702e-17
35.40662621116408,117.56661697137493,0.07,2.1500000000000004,30.35906831801094,-63.57076621640947,2.001841612773545,-7.152241606573503e-17
34.37440922406761,125.11653673281585,0.07,2.2250000000000014,32.682388109952775,-63.581060237041335,2.06548135692369,5.0220244629528564e-17
33.901400078700114,124.42139414478217,0.08,2.1750000000000007,32.37607307262379,-64.87086491627565,2.2891284479398535,0.0008833922261483598
37.51884054377219,121.03117702372288,0.07,2.200000000000001,30.042830077254923,-63.694134054753306,2.0553476346112016,-0.0001622060016220277
35.87614364654666,121.96912542639988,0.07,2.125,31.330629229352287,-63.630617718310255,2.065271465298021,0.0
35.00580617772023,122.86178303410928,0.07,2.1750000000000007,31.941616654388273,-63.59579367103013,2.049120615505223,4.935288289154016e-17
37.125714606826705,119.96370907062794,0.07,2.25,29.976218611962143,-63.66843477751958,2.0589493643554566,2.314471451987295e-17
35.076633708919495,120.6939798170877,0.07,2.25,31.403006014672396,-63.58217667311194,2.049524998481295,-2.4396635318094264e-17
37.15920049183454,119.86593936291412,0.07,2.25,29.916861005471578,-63.6690171557709,2.0528966953843377,0.0
38.268040026520346,120.8666418569599,0.07,2.2250000000000014,29.288447922218626,-63.720768570749904,2.062345138184301,0.00015785319652726553
36.33117107998467,120.38878530517977,0.07,2.2750000000000004,30.65899155914071,-63.638266332799034,2.055027678891632,-0.0001668056713928653
34.79010068486701,120.81483061109769,0.07,2.200000000000001,31.554935410914847,-63.568824387380054,2.046150368971158,-2.453615055326123e-17
29.956390647558138,121.49827069286502,0.08,2.2250000000000014,33.23582258020214,-64.60274263543624,2.2203427770085242,-0.00015561780267661738
34.179933335496116,124.74710867582931,0.08,2.2250000000000014,32.10495312869387,-64.88839119023642,2.279437515256853,0.004310344827586186
37.0443750782454,118.21399296641066,0.07,2.25,29.380643750085365,-63.64874708121448,2.029369096928917,0.00016090104585678896
33.77952084187925,116.81238453291796,0.07,2.3000000000000007,31.017910730295828,-63.48233200681376,1.9855212807097034,-4.9257728648880426e-17
37.769469960376256,125.56181458968817,0.07,2.1750000000000007,31.286753642199038,-63.742324374844905,2.1019680071423648,-0.000165975103734454
35.1071405254222,118.15518068488825,0.07,2.3000000000000007,30.707505732664433,-63.56186607621392,2.0129743800076114,-0.00016963528413906713
36.39932603532876,119.26485367966089,0.07,2.25,30.2548751957769,-63.63122041839443,2.0441227625195215,0.0
37.54308710223565,121.80878709787996,0.07,2.200000000000001,30.3000915699968,-63.70223894173647,2.0497421794507344,-0.0001629991850041584
37.95438097438931,122.25245201343272,0.07,2.325000000000001,30.140887193113876,-63.72221800004195,2.08932194381232,-0.0001616814874696755
35.86804330980544,115.61917886595232,0.07,2.2250000000000014,29.37369063178705,-63.57389327342025,2.0012174646233176,-0.0001635322976287259
35.899579048634855,119.71011358568776,0.07,2.25,30.696427476094005,-63.61271222480026,2.033982890860624,-0.00016792611251048586
34.27110373539956,121.92848817200576,0.07,2.200000000000001,32.0325006810251,-63.551287451556156,2.0391109494706012,-4.9785766273822554e-17
35.982069019057064,123.46189552006551,0.07,2.1000000000000014,31.6659527121363,-63.647466854088,2.075074523284487,4.848552115355176e-17
35.35294477544087,121.83798890112219,0.07,2.200000000000001,31.553729912981648,-63.604870849435486,2.0406331360834327,0.0
36.51260444933889,117.82336849438107,0.07,2.3000000000000007,29.68669385110666,-63.62299672116236,2.0320625257771554,-0.0001629989679395551
33.753563449777126,118.21788485698367,0.07,2.25,31.379357235809305,-63.49345493910435,1.9961478680658538,4.9526355239137844e-17
37.867543942936265,122.05368385843515,0.07,2.3000000000000007,30.144354697843994,-63.717019667012714,2.088130902913809,-0.00016168127563118975
35.25901800914746,120.03841864875035,0.07,2.2750000000000004,31.141572646316913,-63.58546917997377,2.0538531443394366,-0.00017050298380218257
34.814918171169246,120.98316092077313,0.07,2.200000000000001,31.585749225290822,-63.57143486085896,2.0497876070599554,7.361732751176575e-17
35.861287533839075,119.95648517276817,0.07,2.2750000000000004,30.801736000828537,-63.613355368257075,2.0479276503029813,-0.0001682085786375488
36.28839919565901,118.5615020575682,0.07,2.3000000000000007,30.115725237604504,-63.620380502436035,2.037045339685638,2.3462135012586317e-17
34.12852271914423,120.7050615507409,0.07,2.25,31.817846591184765,-63.5342429741605,2.025368835419865,-2.484991379336776e-17
35.605093812668706,120.48167212878477,0.07,2.1000000000000014,31.076840328138765,-63.60552116025749,2.0411852285555905,4.826135453119982e-17
37.95928144176782,120.05039283935375,0.07,2.2250000000000014,29.260253401381703,-63.70171307340972,2.0497946337543214,-0.00015835312747423608
36.94769069742667,115.81870395413362,0.07,2.2750000000000004,28.396177643511233,-63.61991922686284,1.98795078786729,6.724221873755099e-17
36.810096800744795,119.062366652805,0.07,2.25,29.9013894315498,-63.646958609179826,2.0688401711170887,-0.00016326530612246294
37.48076414592637,118.65674419419635,0.07,2.2250000000000014,29.13701394182316,-63.66977317737338,2.0274732627233094,-0.0001591089896579066
36.686150691864896,120.87330793213634,0.07,2.25,30.570716275301702,-63.657936141740734,2.0595584407885315,2.3566923242457715e-17
38.25428040952539,119.17361652514379,0.07,2.25,28.419177456364757,-63.70182033373664,2.043811198183195,-4.393187202911264e-17
35.63421975551621,119.60551175145244,0.07,2.1500000000000004,30.824934937727882,-63.59976712930323,2.026381639712502,-0.0001687763713080313
35.80583846623237,123.35924969465844,0.07,2.25,31.71917375751226,-63.63847036356752,2.063792874401257,-4.866731066850002e-17
35.31236982051403,116.82115600033916,0.07,2.1500000000000004,30.188703863682242,-63.55981570066846,1.9990790738583637,7.141133022714572e-17
36.7018939480284,124.11324065753533,0.07,2.2250000000000014,31.47544553624109,-63.68537532764596,2.105267722051208,-0.00016877637130805525
34.70481224165093,119.49538054873744,0.07,2.200000000000001,31.261992805411502,-63.553361709376546,2.02707766605404,4.891860487160758e-17
34.52613670704866,124.95840067332249,0.07,2.1750000000000007,32.58868560440482,-63.58754348574275,2.067737872347,0.00017621145374438328
35.935344343686246,118.00433718186301,0.07,2.200000000000001,30.162369262012437,-63.599372425784125,2.0356500630584713,-2.2918226583006074e-10
35.882183335238345,119.69158627071661,0.07,2.200000000000001,30.70392387609486,-63.61182059239906,2.0277391486615586,2.3688450827533706e-21
38.57419689309373,119.2455593970721,0.07,2.325000000000001,27.523190579529317,-63.71145101932181,1.996049373176809,0.0024024229291947467
39.110461378055746,122.06477161729099,0.07,2.2750000000000004,28.80601190750042,-63.760274387667216,2.0774556144447467,-0.0001539645881446742
34.771288054692185,117.58999058520115,0.07,2.2750000000000004,30.729170328688543,-63.54015755850929,2.005078658442844,0.0
37.718453005621065,121.62726391894782,0.07,2.200000000000001,30.097113264332158,-63.70743832507406,2.0792377068883234,-0.0001619433198380705
36.96505416570616,118.69294045000731,0.07,2.2250000000000014,29.634313284651192,-63.6500914007536,2.037288198215946,-4.6064358882340366e-17
36.37636765161204,117.73285694703252,0.07,2.25,29.760598482069685,-63.61626453011816,2.025136768282155,4.653395724307785e-17
38.087883890926854,119.66946631097558,0.07,2.25,28.92994401448807,-63.702088566274334,2.04351333178061,0.0
37.28024158132791,116.72613215206059,0.07,2.25,28.437546854934606,-63.64199000364422,2.0011437688236735,-2.2312880709751682e-17
34.6423200066367,121.70387733736756,0.07,2.200000000000001,31.825992745485404,-63.56871116507443,2.0516536473193474,0.0
33.87977368895743,118.48775253829629,0.07,2.2750000000000004,31.385801130818923,-63.50236238356481,2.0072362823973817,-4.951517322370037e-17
35.28297505516188,120.85693387985695,0.07,2.2250000000000014,31.33172757357928,-63.59337519783577,2.035513382469749,-0.0001710863986312747
33.40400151562866,121.43520487689423,0.08,2.1750000000000007,31.919883339309237,-64.81949249511025,2.2487323364046645,0.0008833956853013053
34.07517389822375,122.07796489663185,0.07,2.1750000000000007,32.14398913496523,-63.542214547853824,2.031197112805099,-0.00017590149516269886
35.738668233530866,121.16390574808177,0.07,2.125,31.189491980322526,-63.617641698511726,2.0529345761919653,-0.00016992353440950606
37.10284907415656,121.78479269362425,0.07,2.2250000000000014,30.58245450223323,-63.68365814303665,2.06410717468193,2.2467375139569163e-10
37.74593891832976,117.39000749571179,0.07,2.25,28.149606592940813,-63.66512931621623,2.0215483988622833,-8.799290845326319e-17
37.688126631451624,120.94788830397749,0.07,2.200000000000001,29.876994219489706,-63.69992367606108,2.0678801811539116,-0.00016116014475777568
37.57955398306444,121.43598484523564,0.07,2.200000000000001,30.142904434965278,-63.70025235054316,2.0679594467070577,2.3071822230491536e-17
32.74778735526469,118.96415779739918,0.08,2.1750000000000007,31.673276011267703,-64.7611682953184,2.225293543642764,0.0001478852423014876
34.507539864944,122.88062158213943,0.07,2.25,32.1513390482118,-63.570838804558484,2.0533263949050893,2.4887661497726793e-17
36.50121776077023,119.03581045073221,0.07,2.25,30.117098644035707,-63.633635638844616,2.060775831505977,-4.681584980792408e-17
37.01963722418539,120.19333883431182,0.07,2.2250000000000014,30.127634073528125,-63.666255155390935,2.0846672276220133,-0.0001635322976287259
35.9339109905869,119.03938762585734,0.07,2.2750000000000004,30.485186809848894,-63.60841900993533,2.0307820921118944,0.0
35.899599170177964,118.23710697675376,0.07,2.200000000000001,30.26476269498658,-63.59984231935415,2.016072792934755,-0.00016652789342213873
35.061020833389804,121.31897636213196,0.07,2.25,31.558207006895696,-63.58631796789653,2.0488371533679426,-9.783840404509192e-17
36.09656729658477,116.94927274756476,0.07,2.3000000000000007,29.698369249128405,-63.596768771692346,2.02146981674976,-0.00016406890894179286
36.52883475207038,117.70069777729542,0.07,2.25,29.63138782661604,-63.62241381032013,2.0339257947026392,-0.00016299918500404256
36.35397156870824,121.88168717543154,0.07,2.200000000000001,31.06506177844383,-63.65193259709441,2.0719003055180445,-0.00016820857863757268
31.383178658771122,119.13117001415728,0.08,2.200000000000001,32.323738998285265,-64.67889830450241,2.2277206241988248,-0.00015165301789511217
36.84767279502725,119.73246830758411,0.07,2.25,30.110684239119085,-63.65443038491859,2.0352420409877943,0.0
37.634060413902674,119.43622390083492,0.07,2.200000000000001,29.3254996379437,-63.683432987537216,2.0310388124866194,2.2638141361497334e-17
32.75288603952632,121.86808646904053,0.08,2.200000000000001,32.424957343586925,-64.78579521628158,2.262475774439278,-0.00014974543276437732
35.744258644819084,120.0779358064838,0.07,2.1500000000000004,30.88669562482865,-63.60883548657411,2.0266016755987324,0.0
37.34507145624729,118.7533612802822,0.07,2.2250000000000014,29.320914361556948,-63.66569384787257,2.0313351094566197,-2.2746561578745884e-17
35.44881842981396,118.92152645282592,0.07,2.125,30.728394578957428,-63.58500504161314,2.031144618958048,-0.0001690617075233085
36.65149130552989,123.6687170837026,0.07,2.2250000000000014,31.3906941507822,-63.67952356059175,2.103858178143953,-0.00016849199663012654
34.71673560684228,121.90440393460135,0.07,2.1750000000000007,31.851480887594413,-63.57386204767124,2.0481650360281223,2.467644144577008e-17
37.93260922041721,120.36742269798224,0.07,2.2250000000000014,29.42745449593006,-63.7037466459451,2.0566805480356893,4.516786250574612e-17
34.713267662936495,121.11875749956413,0.07,2.1750000000000007,31.66285397894306,-63.56723162479438,2.029297087337735,-4.9257728648880426e-17
33.18915759924187,121.23471649149882,0.08,2.1750000000000007,31.994551319026957,-64.80563713311616,2.2490314699643936,0.00029603339044975344
32.651070408257816,122.92708528219525,0.08,2.200000000000001,32.65938604819439,-64.78828911264101,2.282180889112587,2.1373982503511316e-17
36.25642769712656,122.67076278354133,0.07,2.1750000000000007,31.328091921572213,-63.653762520437,2.091709035039467,-4.8090878900852834e-17
37.08217529650218,124.88266692132206,0.07,2.200000000000001,31.485701375508622,-63.708062703331464,2.085713932839338,-2.3883789437314287e-17
37.966091787146944,116.75034914154895,0.06,2.2750000000000004,27.590618974418135,-61.90120452253816,1.740253656218884,0.00018839487565931783
36.73812233484834,118.20940743592392,0.07,2.2250000000000014,29.65543530087574,-63.63638365848841,2.024153945045078,-2.3107080837726832e-17
37.04626700124963,118.06508177555985,0.07,2.25,29.321360264154556,-63.64748289107573,2.0482689582120126,-0.000160642570281161
39.51904938593062,120.59560201018046,0.06,2.2250000000000014,25.634694287431916,-61.973534146620345,1.7017348126648457,0.004361856277354899
34.87283862831071,120.147799867946,0.07,2.200000000000001,31.35291149662177,-63.56738634338489,2.0360906553006033,-0.00017196904557178724
33.73601156200012,120.43787806983748,0.07,2.25,31.91497407167184,-63.510957055254735,2.0136822179958958,-0.00017590149516269886
35.262282544264394,120.34629243174618,0.07,2.25,31.225084259284653,-63.588232372615536,2.0374281559471337,-0.00017079419299747688
36.69396086915446,119.77603487327136,0.07,2.2250000000000014,30.225397470422717,-63.64880544029041,2.0362474500797254,-4.681584980792408e-17
35.80716196003853,121.34847610013324,0.07,2.125,31.204468447213344,-63.622416491183195,2.0499947720044998,-4.826135453119982e-17
35.14647736694864,119.63520470843123,0.07,2.25,31.09361092828073,-63.57659894221371,2.055803539546367,2.425060531604436e-17
36.08540048853657,119.19619174552264,0.07,2.2250000000000014,30.443490204531177,-63.61677714306581,2.037624191502713,0.0
34.777446654317075,123.31529512545345,0.07,2.1750000000000007,32.13442890604911,-63.58811292491549,2.0560453043559876,-0.00017467248908300913
33.52549051698567,120.61220278500495,0.07,2.25,32.03424239521822,-63.50093065004451,2.0237438509535894,-0.0001765225066195839
38.68501717917187,118.55223570976945,0.06,2.325000000000001,27.268018221014945,-61.94049661502921,1.7751563051655674,0.0005535061375503258
36.12488384073038,123.74672991737705,0.07,2.1750000000000007,31.668952550593936,-63.65656665322888,2.0801558779414497,-0.00017050298380225535
