gbarK,gbarNa,average_AP_overshoot,spike_rate,average_AP_width,average_AHP_depth,latency_to_first_spike,accommodation_index
33.19060996218201,120.42523909233381,31.7346992325695,0.08,2.2377343352027745,-74.05590865442652,2.200000000000001,0.0013192509091817246
31.29755494548119,120.24740641155753,32.575199741645314,0.08,2.2335695369960322,-73.92327464956792,2.1750000000000007,-0.00015220700152201801
36.370896102135745,122.3363224417226,31.17957906770784,0.07,2.063960235780405,-74.26572141847889,2.200000000000001,7.175249977509068e-17
37.67805939500809,117.73367178288662,28.444045419306693,0.07,2.016021534304637,-74.27824822797686,2.25,0.00015612802498049725
32.159916184064436,118.42528283946635,31.82737083992688,0.08,2.2200225123459143,-73.96734666306747,2.2250000000000014,2.1214222508299702e-17
32.02352008111913,118.00002885687837,31.791021498420356,0.08,2.240718415877806,-73.95332730980816,2.2250000000000014,-2.126100346379713e-17
31.000444060318497,119.91308282317884,32.60697513978022,0.08,2.2166965671315113,-73.89787572440126,2.1500000000000004,0.00015276504735717763
37.49879023600971,120.16881033770963,29.75479324090509,0.07,2.053524101763407,-74.29943380304788,2.2250000000000014,-0.00016116035455279374
33.70301966365411,118.02895179129803,31.360527527236684,0.07,1.9889102673781558,-74.07069277448801,2.25,0.0
32.81132306002344,121.66354017155653,32.28693206324869,0.08,2.2632145827752153,-74.0427910130929,2.200000000000001,2.1232292544507796e-17
36.72432862844855,115.38170359641353,28.442485490694075,0.07,1.9874993395283926,-74.20759901505,2.25,-2.2486353057349363e-17
34.43093444408796,120.05990178580328,31.532207039111757,0.07,2.0312470805114002,-74.1350936071927,2.2250000000000014,-2.465475740232037e-17
36.61578772982801,117.09547515340195,29.32127700647437,0.07,2.002304999759228,-74.2236355723822,2.2250000000000014,4.5905119983036255e-17
40.60862577828746,124.2708720335741,26.595464585405864,0.05,1.4909985742180474,-74.46620582135901,2.3000000000000007,0.009224301474280185
35.36419991603687,119.60500740014518,30.95302775512877,0.07,2.033284387218561,-74.1844744114807,2.1000000000000014,-0.00016992353440962684
36.32048178510864,116.5521864407589,29.362053272088676,0.07,1.9967730035078088,-74.20316191764611,2.2750000000000004,0.0
33.89895183654486,117.33499315353215,31.082476497979822,0.07,1.9895231026064946,-74.0757319416338,2.2750000000000004,0.0
35.356600396862056,116.75735067507969,30.132761989149234,0.07,2.001744602770119,-74.15474983468177,2.1750000000000007,-0.00016708414379870584
37.797622867382714,123.26472550361649,30.594217767081265,0.07,2.094190247354447,-74.345566551367,2.1750000000000007,-0.00016353229762884218
36.54336981983176,123.0422869656621,31.26952627132842,0.07,2.070599650090549,-74.28155575285898,2.25,0.0001684919966301026
37.08181856775942,117.79771037077924,29.172338378330597,0.07,2.042754914314809,-74.25382604991353,2.25,0.0001601281024819537
34.05155814488276,122.2091527341321,32.1851481752884,0.07,2.0294630779099467,-74.132481286273,2.1750000000000007,-1.0007644165635217e-16
32.29598589642983,116.20086356549928,31.162339640568142,0.08,2.1997246582828103,-73.95419545287358,2.200000000000001,0.0007368110816386888
38.79997419286791,122.24805959390717,29.32108953954949,0.07,2.080706376747851,-74.37829411283528,2.3000000000000007,-0.0001566168787264924
31.23668713902124,118.4266397942575,32.222313147350285,0.08,2.220216743593493,-73.90091853115862,2.200000000000001,-0.00015165301789502587
32.553718730439016,119.30402958020692,31.85125028792438,0.08,2.2196425587788937,-74.0030609906078,2.1750000000000007,-2.1141942363467336e-17
33.15227745719499,116.24555722746479,31.1580915978621,0.07,1.9773364955298596,-74.01719317838528,2.2250000000000014,-4.967814354328581e-17
35.916920841841495,121.19800027149117,31.108693831921524,0.07,2.0723630207705788,-74.23046158482701,2.200000000000001,4.8090878900852797e-17
37.428988136859815,119.90846230863974,29.715032978240774,0.07,2.0382689600049333,-74.29317632507922,2.2250000000000014,-0.00016116035455279374
38.02812212583127,120.39645383390072,29.335552443099857,0.07,2.066843839082112,-74.32555200374166,2.25,0.00015860428231565855
37.27041091923946,119.06595920140097,29.518772384649274,0.07,2.0466008387179824,-74.2769681722072,2.25,0.0
36.04330194124272,119.79539025474267,30.64463816554407,0.07,2.0337842470804675,-74.22345597025269,2.25,-0.00016736401673632075
36.23120873119494,118.35927853672045,30.086470907845435,0.07,2.0253727708969262,-74.2185294463414,2.2750000000000004,-0.0001651527663088732
31.40156500061519,119.71979597579154,32.43081110552117,0.08,2.222355039066655,-73.92581470007651,2.1750000000000007,-0.0001519295047097844
34.34603444920624,118.42555653285753,31.16391444652238,0.07,2.0180814103212312,-74.1138397584263,2.2750000000000004,0.0
34.61667902838684,120.71492819131396,31.604938437044275,0.07,2.020930699106732,-74.15259323405037,2.200000000000001,-4.9257728648880426e-17
35.41421330631739,118.59729922421423,30.650277786742425,0.07,2.0169191833988362,-74.17723332533116,2.125,0.00016877637130803126
33.68534274051338,117.58681324703149,31.261042699914714,0.07,1.9922979620432026,-74.0649978456154,2.2750000000000004,-2.168404344971009e-20
31.699952954567035,115.39632059436217,31.299651712328828,0.08,2.1808761383714805,-73.90406572990703,2.1750000000000007,-2.118493547287122e-17
36.018311274513415,119.54754059174826,30.581785360970905,0.07,2.0362821791137242,-74.21961538552593,2.2750000000000004,2.3765711620882256e-17
36.05963424224059,115.61682966044015,29.22396815927209,0.07,1.9979820803841988,-74.17917919193572,2.3000000000000007,0.0
33.96964386946528,123.6797042264699,31.860988996335387,0.08,2.254944262117797,-74.13593277796079,2.2250000000000014,0.005697828687809732
36.36632566667822,124.04941888423123,31.628144456640392,0.07,2.0934177482491854,-74.28128266088775,2.200000000000001,-0.00016992353440950603
40.04864564732856,123.50835742983101,28.262740187150943,0.06,1.807290987293679,-74.44126702154844,2.25,0.00037037057359146195
38.649738338066776,120.01001406582617,28.19964859008121,0.07,2.0376336768671055,-74.34370534501441,2.325000000000001,0.0
34.66899137590721,115.78314310360166,30.256958539159235,0.07,1.9885693109423206,-74.1055353485851,2.125,-0.00016906170752323631
35.21927747381582,119.84370914037503,31.106332410172055,0.07,2.0529511435577414,-74.1788809449591,2.2750000000000004,-0.0001705029838022796
37.295420758541546,119.45919981203566,29.651297564398696,0.07,2.037143947428818,-74.28240482335191,2.2250000000000014,-0.0001614205004036109
32.491183865615184,119.99104303427812,32.03724933518438,0.08,2.2413067036495637,-74.00543332468945,2.200000000000001,-0.00014947683109110856
31.27881270662017,121.98600495865371,32.933178391796574,0.08,2.240393473473823,-73.93828152782646,2.1500000000000004,0.0
38.25370494605628,122.39651702706624,29.93600814001811,0.07,2.0784858087931037,-74.35727406306823,2.2250000000000014,-0.00016012789669569576
34.905331723859106,124.57270894638697,32.35604374677195,0.07,2.068260577196227,-74.20487381139525,2.200000000000001,4.969982758673552e-17
38.17412696174125,116.12832622478223,25.559014092677767,0.06,1.6742506136831619,-74.26488057593504,2.25,0.0019629081063414423
33.81063965477327,122.66508049178005,32.37655181011566,0.07,2.0342486198582375,-74.12158620107134,2.2250000000000014,-0.0001768343823729882
38.659079428256206,118.15359325416495,26.76146068467031,0.06,1.7476422749037515,-74.31876295454131,2.325000000000001,0.0007299270072992286
31.89902898385217,122.04253071067858,32.737882807809974,0.08,2.2845440380733133,-73.98326799752343,2.1750000000000007,-2.1521413123837263e-17
37.98309784918729,122.04133711168036,30.040793966903173,0.07,2.086077355058636,-74.34146225190368,2.325000000000001,-2.2901147823984098e-17
38.228632152214374,124.08838722439398,30.556420540250453,0.07,2.108762932889397,-74.37352445561201,2.2250000000000014,-0.0001624695369618335
33.623682746533184,122.64583477489349,32.090773046008295,0.08,2.2846246192795836,-74.10478786646225,2.1750000000000007,0.0008818293808946803
40.2266107008355,124.12748583356601,28.365219908477815,0.06,1.8236656051038223,-74.45438912802679,2.2250000000000014,0.0001853222578611074
31.637605716523307,116.02413087420868,31.495142232854846,0.08,2.1750112778350372,-73.90610951429275,2.2250000000000014,-0.00014947683109119362
35.15722653581107,122.75547509961642,31.85963762852154,0.07,2.0797522805130364,-74.20306520399718,2.200000000000001,2.4586253832529416e-17
34.77552468853937,116.84760386340066,30.509074812589354,0.07,1.983752483185636,-74.1232195000896,2.1000000000000014,-0.00016963528413913956
31.828647122356205,116.14171461251208,31.428910674465662,0.08,2.183334782997802,-73.92094733562926,2.1750000000000007,-2.1160012399675427e-17
34.3641191082888,115.32961826227344,30.30040029786961,0.07,1.9799273455697335,-74.08272499288437,2.3000000000000007,-4.824699667560495e-17
33.892597301328614,119.60349039722158,31.645041974256575,0.07,2.010673604579264,-74.09760330026448,2.2250000000000014,-4.9688303200007e-17
33.6069376620918,115.34834021469892,30.694205947758878,0.07,1.9761535158651744,-74.03673373901371,2.3000000000000007,-4.9087581054238365e-17
32.319048230532545,121.62964858501113,32.50605599716906,0.08,2.2510481479993647,-74.00920637386703,2.200000000000001,-0.00015055706112613684
35.690120262608104,119.97388389156133,30.896449687743367,0.07,2.038182409719109,-74.20647723445057,2.1500000000000004,-2.4006580319742517e-17
36.728629760805525,115.07063348950507,28.291086211993193,0.07,1.9811340710096448,-74.20381133166968,2.25,-4.4837471559808885e-17
32.90119887110603,123.10581532195565,32.60678020305755,0.08,2.27746720691583,-74.06216876510757,2.200000000000001,4.259848535732014e-17
32.386320443005346,122.22367297033247,32.60232785579423,0.08,2.2515917986535805,-74.01914740139918,2.200000000000001,-6.425704875597423e-17
36.64285838912724,124.00640577141364,31.483527839208243,0.07,2.124163767909562,-74.29556155652436,2.25,7.20144664621723e-17
32.460863947537646,124.51828342890136,33.041239583708176,0.08,2.2813099596704225,-74.04532955852967,2.1500000000000004,-0.00015137753557373376
38.111064136494306,118.98799659916044,28.536203009085053,0.07,2.036528408248219,-74.31128586723828,2.25,-0.00015540015540014656
33.53535051584238,121.05990825261674,32.12804290875682,0.07,2.025705700059292,-74.0891787415042,2.2250000000000014,-0.00017683465959327023
33.206879045064476,121.7046430415476,32.11984380698776,0.08,2.27721872549614,-74.06932885874302,2.1750000000000007,0.00014841199168892007
31.930703980241006,115.46516899448622,31.203172671117436,0.08,2.172828284583148,-73.92099720646578,2.200000000000001,-4.2218819712424265e-17
31.02360739792937,120.26235818011381,32.67226642401547,0.08,2.2172943191454877,-73.90307635323789,2.1500000000000004,-0.0001527650473571777
38.7930018999154,121.95929755575146,29.203386987962265,0.07,2.074933340404442,-74.37448459521563,2.3000000000000007,-2.220446049250312e-17
33.0447161756776,116.58782273053244,31.293079464033756,0.07,1.9776265721683706,-74.01375916577202,2.2750000000000004,-0.00017559262510968545
38.72970951436392,123.17370540311475,29.81614895616505,0.07,2.0770878281812624,-74.38602847935795,2.3000000000000007,0.0
36.21046542833504,115.17633354604156,28.90802600612211,0.07,1.9804097435708068,-74.18138716747067,2.2750000000000004,0.0
31.78540894262654,119.69025001701648,32.304281637393096,0.08,2.229065664849224,-73.95338939149329,2.200000000000001,-0.00015082956259430277
40.13604662948144,124.23672013696263,28.70412955898261,0.06,1.8355814338623713,-74.45442896677517,2.25,0.00018726591760301223
34.02418277123883,122.68102131134872,32.298165784943016,0.07,2.036022980115241,-74.13518845184868,2.25,-0.00017652250661965926
40.58779496116229,124.47760282114963,27.14586502817498,0.06,1.7988356256900524,-74.46067759709094,2.200000000000001,0.0012473347547974464
38.31373690302092,121.1023638028304,29.353952397815476,0.07,2.0665846784342756,-74.34541616394742,2.2250000000000014,0.0
34.119739304680735,123.00733649735578,32.33238080459011,0.07,2.063160657381956,-74.14407817938705,2.25,-0.00017621145374440821
32.149124315866985,119.20772504614996,32.06527890593758,0.08,2.2076933735277353,-73.97451001764615,2.200000000000001,-0.0002997604342644762
32.972401380539985,124.90920870716394,32.94922626549808,0.08,2.298422435871416,-74.08290718715638,2.1750000000000007,6.413055850251759e-17
34.14863023278489,124.1534534592777,32.56024542400383,0.07,2.057763922476767,-74.15586708723016,2.2250000000000014,-0.00017683465959327023
33.33185524605413,122.96721189066035,32.354551729749936,0.08,2.2611200244641916,-74.0890470620826,2.1500000000000004,-2.114710523095536e-17
33.84804353403461,122.09569098932269,32.23180331810529,0.07,2.0246127332590818,-74.11872080492945,2.2250000000000014,-0.0001765225066195839
39.029994043794844,123.31480402400396,29.552751792372977,0.07,2.089435004618379,-74.39928225703459,2.2750000000000004,0.0
32.97558447161401,120.10951160237802,31.84232112374512,0.08,2.249848162959965,-74.03897994911212,2.1750000000000007,0.0001481481481481397
38.85548729189783,122.75942209035985,29.496898518306548,0.07,2.093247286874592,-74.38625708023564,2.3000000000000007,4.469081354985249e-17
33.26067711805613,120.86166206986812,31.82112114813939,0.08,2.2620989994996457,-74.06462137796085,2.1750000000000007,0.0011737006620307325
31.483196480923517,120.48341505190957,32.559897483078196,0.08,2.2244851267548436,-73.93918636700623,2.1750000000000007,-4.3151246464923076e-17
39.78958570885718,122.16577383291269,27.596907814545986,0.06,1.78744240925863,-74.41240964539556,2.2750000000000004,0.000365497076023397
31.494492364689915,116.78605393503727,31.775474341149128,0.08,2.2055230971185384,-73.90348367717034,2.2250000000000014,0.0
36.26668635338473,120.91619851784817,30.840115581935667,0.07,2.0608287844731694,-74.24652045886221,2.2250000000000014,-4.7618159415563354e-17
31.460241707356833,121.04145535553938,32.674556656444125,0.08,2.2303712727591005,-73.94263180346891,2.1750000000000007,-4.329580675458781e-17
37.27711488462799,119.96488457117925,29.854519632346562,0.07,2.037956526912,-74.2871025463679,2.2250000000000014,-4.605690828718423e-17
33.809116636382406,120.70672308464643,31.94097932848469,0.07,2.0160576211600842,-74.10334162375274,2.1750000000000007,-2.4982190269314926e-17
35.56969898257482,123.60598857026343,31.88342782984418,0.07,2.068138034888748,-74.23418119429535,2.200000000000001,4.891920202254596e-17
33.380362266624765,124.70117749290692,32.699797805588666,0.08,2.310662184497331,-74.10771609065156,2.1750000000000007,-8.4893030105615e-17
31.621507869394534,122.35895822093232,32.89870087364385,0.08,2.2635979589151223,-73.96646872241385,2.1500000000000004,0.0
35.450598510634215,116.0574662764637,29.851436580254738,0.07,1.998153201880711,-74.152323789832,2.25,-0.00016625103906905565
38.475582982796155,119.52687040969673,28.18934809312538,0.07,2.044670983375833,-74.33161354252464,2.3500000000000014,4.3645416155583454e-17
34.78784310682707,119.62681737397408,31.26114370366867,0.07,2.032085971761146,-74.15207495456465,2.2250000000000014,-0.00017196904557188508
35.69134130456491,123.36535432206917,31.770452206118403,0.07,2.084049085382092,-74.23871094233834,2.25,-0.00017167381974250395
38.68583033122844,118.26086857708141,26.8126818045735,0.06,1.732173050992774,-74.3212810318126,2.325000000000001,0.0005470465335111949
34.65456807625741,122.81162440122519,32.07677980102508,0.07,2.0568324970622665,-74.17401944512392,2.2750000000000004,2.168404344971009e-20
38.9734332519416,124.98054299923999,30.289693533607057,0.07,2.0954730377448443,-74.41500080161065,2.2750000000000004,-3.2959746043470193e-21
32.76170041197646,119.65241210415017,31.8413730244883,0.08,2.228130939314285,-74.0203560677219,2.1750000000000007,-4.2218819712424265e-17
31.664062228086607,115.26812207056848,31.279725107684122,0.08,2.180753067341528,-73.90024558325854,2.1750000000000007,6.35616594556013e-17
36.610295823319824,121.5386710306758,30.823384144199498,0.07,2.0719555502008906,-74.27048031927701,2.2250000000000014,-0.0001668056713927941
37.99806569004592,123.80352321534946,30.631605719258342,0.07,2.119317920337469,-74.36010481957466,2.3000000000000007,-6.954072734322025e-17
35.34042439079569,115.30124016017376,29.66588635009217,0.07,1.993847322493282,-74.13813404442874,2.2250000000000014,0.0001657000828501026
34.59645822312172,115.93267110730778,30.33923924193085,0.07,1.997018784607814,-74.10296897054224,2.3000000000000007,2.434524998262688e-10
31.764888586888212,123.00622619212396,32.96437593899814,0.08,2.2683117821219123,-73.98295253804426,2.1500000000000004,-0.00030469251539821273
36.71335526557678,119.9380376938317,30.268679297318158,0.07,2.0572176087860634,-74.25950294108672,2.2250000000000014,-0.00016460905349797983
35.0201090107299,115.79626401238893,30.045050601181202,0.07,1.9817893869746583,-74.12553288602481,2.1500000000000004,-2.3809079707781677e-17
33.800236451605414,120.86446105667602,31.975596698804832,0.07,2.022917058798257,-74.10400509550429,2.25,-4.9938352064682337e-17
31.129745346562867,124.67419052369598,33.45079117285893,0.08,2.2535566406888705,-73.95152890078752,2.25,-0.00015417796542293658
32.33870118499863,122.77824713891451,32.73052897783414,0.08,2.262309612593398,-74.02123855160225,2.1750000000000007,-0.00015110305228173342
35.4599259147555,121.3259827748466,31.361823515965067,0.07,2.036828857070986,-74.20657097170395,2.2750000000000004,0.0
37.53671242822038,116.23916299292104,27.752118706688528,0.07,2.011514418929446,-74.25171109260208,2.2750000000000004,0.0
39.144004480337586,124.4928443536513,29.948215283015532,0.07,2.1242374129232395,-74.41676799573007,2.25,8.994211845064555e-17
40.33687387859346,123.42980813749986,26.27721070620575,0.06,1.7545256299695495,-74.43346283402748,2.2250000000000014,0.0033241670156373584
31.360607022837286,115.28204932412375,31.47593710377206,0.08,2.1870063734411733,-73.87801813362,2.2250000000000014,0.0
34.77122332437163,123.2110987356966,32.11451606789872,0.07,2.036023893634661,-74.18472524739168,2.1750000000000007,-9.92031742771519e-17
32.26453258698075,115.740020986959,30.96096749198659,0.08,2.1751270818456447,-73.94720574945741,2.200000000000001,0.0020431752322161065
35.696920052138644,118.96698695540522,30.600169366739056,0.07,2.0422969957367236,-74.19654860296136,2.2250000000000014,0.0
37.77548137552739,120.67786270891908,29.703487155749873,0.07,2.074413635853806,-74.3178647066121,2.200000000000001,0.0
33.97024728328862,117.08706777588273,30.98655174347915,0.07,2.0005901555909285,-74.07757781236926,2.2750000000000004,4.908758105423833e-17
33.29182736332689,119.0474255241493,31.775151070946865,0.07,2.000941058748002,-74.05432540118296,2.25,7.518970748784126e-17
35.90994107980559,120.5887896669667,30.94165244152658,0.07,2.0438649195768983,-74.224208522562,2.200000000000001,-9.585736738753463e-17
34.36592145696511,124.11255669410984,32.467955113250575,0.07,2.065128200114397,-74.16858464763023,2.1750000000000007,-5.0126471658560857e-17
32.56619067549687,118.6032018945446,31.685295174023167,0.08,2.2318830587500242,-73.99692955871178,2.1750000000000007,4.2218819712424247e-17
31.259974236743922,119.30309326410462,32.40234244012416,0.08,2.2118393880993312,-73.91138333503139,2.1750000000000007,0.00015192950470978444
37.07487667874017,118.52634230456047,29.48145020491996,0.07,2.021791409863392,-74.26170034133433,2.25,0.0
33.62306840086607,121.09846962939852,32.090480945871995,0.07,2.015240972303638,-74.09515212745778,2.2250000000000014,0.0
39.18169491428583,120.24903590375021,27.51518017783643,0.06,1.7866808927720497,-74.36841305609957,2.2750000000000004,0.000368731563421808
33.1358033841321,121.88072674813904,32.20228478096971,0.08,2.2541525856636087,-74.06637843874601,2.1500000000000004,-6.333547690936155e-17
31.897272111529595,122.07469875736331,32.75202016042717,0.08,2.2789565177935525,-73.9836878525209,2.1750000000000007,-0.00015165301789502587
31.060778270102002,123.73113466934313,33.316374503733854,0.08,2.2601093618351173,-73.9380676097018,2.25,-8.755917877512018e-17
32.21046375164449,123.36790313660963,32.8928586163328,0.08,2.2650101071295072,-74.01766642770193,2.1750000000000007,-0.00015137753557373373
35.828649165556286,117.32819280252961,30.018984431383064,0.07,2.021744435982905,-74.18609944105616,2.325000000000001,-0.00016570008285012624
34.112281882345975,122.93760174782719,32.316085991588885,0.07,2.0344176131721343,-74.14290793497976,2.25,2.5001702097515732e-17
36.23564093585576,123.51713236622336,31.551362748373553,0.07,2.086614504189656,-74.26957441062443,2.200000000000001,-0.0001699235344094819
34.35018140478059,124.216938204765,32.50556643193607,0.07,2.0484986184379927,-74.16831935094841,2.25,-2.5063235829280428e-17
31.629013445375776,116.59963373541396,31.686812917361785,0.08,2.19554930537041,-73.91120610799184,2.2250000000000014,0.0
35.626393168243276,115.91705744201084,29.676714470762562,0.07,1.9907679220085304,-74.16014867871125,2.2250000000000014,-0.00016515276630882632
33.584590096330025,123.83159677106886,32.43832076100104,0.08,2.2873847650546324,-74.11279149815972,2.1500000000000004,0.00014841175569522337
37.62824976547402,124.21570015810097,30.985965719592894,0.07,2.09033765904773,-74.34691712356882,2.1750000000000007,-2.3483819056036025e-17
33.34013527805181,119.26531202585095,31.810871514762304,0.07,2.012222514912885,-74.05975098028934,2.25,-0.00017621145374440821
36.224023903178875,122.24263579002502,31.232952444348115,0.07,2.0747269382797793,-74.25734138259371,2.2250000000000014,-0.00016906170752323631
34.80119553296201,116.23800294838288,30.316854548754797,0.07,1.986181919448878,-74.11821045731746,2.1500000000000004,-0.0001690617075233085
31.00086890181424,120.9588701796288,32.81895546229912,0.08,2.2348133788448017,-73.9079023340131,2.1500000000000004,-4.3530717225293e-17
33.28185081410424,123.40545931496322,32.47056129109825,0.08,2.2786633847202555,-74.08985307845425,2.1500000000000004,-0.00014920919128617473
31.60666936617867,121.3217326373144,32.68331962298884,0.08,2.2257964082750292,-73.95600274083606,2.1750000000000007,-0.0003041362530413885
35.0695483470411,124.03563627441224,32.18936567558493,0.07,2.074643783745336,-74.20948916340865,2.2250000000000014,-0.00017406440382938216
37.257395343906445,122.81384734378727,30.79888263029934,0.07,2.0790970609177313,-74.31540357299932,2.2250000000000014,0.00016542597187757538
34.89077605103322,122.28014139250052,31.861057397212587,0.07,2.0582443398000967,-74.18321115655202,2.1750000000000007,-4.935288289154016e-17
37.38734145463081,123.7969010668965,31.023651051212575,0.07,2.0977981532088292,-74.3313117001988,2.200000000000001,0.0
33.43958469877741,118.9913338781581,31.699553364654495,0.07,1.9977667941801756,-74.0631983214716,2.25,4.9960036108132046e-17
31.134950520401706,117.8893657820161,32.14397633581084,0.08,2.209376244720941,-73.88815151620409,2.200000000000001,-2.1539483160045354e-17
31.31875478372117,117.06140093452082,31.897955241336014,0.08,2.2004371168023695,-73.8934201707668,2.2250000000000014,-0.00015082956259428136
33.12430784061179,119.49114269655155,31.305579084362922,0.08,2.204687622207249,-74.04256347810323,2.200000000000001,0.004729026189536072
38.468035359280115,124.35950834140391,30.47998145261499,0.07,2.101861355422377,-74.38702246367357,2.200000000000001,-4.592680402648597e-17
37.40038635271945,119.55456363308947,29.60009569204777,0.07,2.044965826204369,-74.28821514630928,2.2250000000000014,0.00016090104585678893
38.19439848452673,116.37448757335581,26.107485426093277,0.06,1.699227235554823,-74.27383541284476,2.25,0.0010838197359805003
33.339464655156775,124.85644951616175,32.79371388020854,0.08,2.29777687768937,-74.10628187507096,2.200000000000001,-0.0001497454327642921
36.87603156472409,116.4975504042871,28.807103719687557,0.07,2.0061805239502113,-74.228508502136,2.2750000000000004,-0.00015936254980083306
38.2206706778332,115.78207083770486,27.945490345732736,0.03,0.9617306390284087,-74.35726481726255,2.25,0.015045486354093711
38.84833319060399,118.80624270881736,26.882851086614238,0.06,1.7599753486299656,-74.33417327580419,2.3000000000000007,0.0005470459518598992
32.646382798940735,123.22717679063953,32.71583482329548,0.08,2.273855418417844,-74.04608959210711,2.200000000000001,6.413055850251759e-17
36.5398212010371,121.5906695603842,30.877678222530136,0.07,2.0657572808883375,-74.26745533825407,2.2250000000000014,2.3765711620882256e-17
39.73708570767771,123.33497433769763,28.882960662631643,0.06,1.8215266128661478,-74.43131586002403,2.2750000000000004,-2.6915318931952648e-17
31.518510621640456,120.60575248839667,32.56937357944324,0.08,2.223637492392498,-73.94282394228703,2.1750000000000007,-0.000151929504709806
40.079905846305216,123.1442223148165,27.715208626167936,0.06,1.808707323929475,-74.43429987195036,2.25,0.0005470465335112469
38.30141262525711,124.47568368677808,30.626769794219918,0.07,2.1007574294637594,-74.38063993405744,2.2250000000000014,-0.00016273393002447023
33.09078241977257,119.97367691665632,31.68166930529023,0.08,2.223926594128239,-74.04513583237578,2.200000000000001,0.0011737006620307325
34.11236394189254,124.96347956421108,32.38017399915558,0.08,2.292945397223794,-74.15598145727036,2.1750000000000007,0.0013192509091817246
37.3849778532504,121.29080436316676,30.233117388124207,0.07,2.0646301540357515,-74.30627995607695,2.2250000000000014,0.0
34.1214267470904,120.06624614276618,31.658487483361604,0.07,2.0136534619855317,-74.11622686460869,2.25,-0.00017436791630348944
35.76740890687105,115.36801593413405,29.369555245105254,0.07,1.990508713352418,-74.16140699865993,2.25,-0.00016380016380015445
35.61964305943037,121.16482846609952,31.253660799228903,0.07,2.043627118280767,-74.21425340228541,2.1000000000000014,0.0
36.50887324723682,122.68303271984465,31.196211039300106,0.07,2.0727158772655794,-74.27611817387584,2.25,0.0
39.12450195910165,120.65613195863686,28.124385920298867,0.06,1.7895964639718562,-74.37497473430999,2.2750000000000004,0.00018726591760290584
34.49741804296363,116.58395483356445,30.589727248157867,0.07,2.0042962579633534,-74.10394191827369,2.2750000000000004,-2.424276057677588e-17
31.2143413857884,124.50862925714934,33.412525825149274,0.08,2.265022239469901,-73.95633592168714,2.25,-0.00015417823003395425
38.74412948244762,119.11276546637181,27.70382883710278,0.06,1.7730274111609325,-74.34038235061813,2.325000000000001,0.0001867062895811663
33.8969845575678,117.95684785423789,31.251914219788187,0.07,1.9942423286368993,-74.08198291386931,2.2750000000000004,2.4657166740481455e-17
32.10934726644043,120.95575505383474,32.43763336678579,0.08,2.2507120957849027,-73.98814224009735,2.200000000000001,2.1412992906588713e-17
35.80502791925375,123.23020971880045,31.68172369742903,0.07,2.0433709318390356,-74.24360001957228,2.25,-4.867562783585058e-17
33.502884121510576,118.53857828626231,31.553831539180255,0.07,1.9983117606240766,-74.0626619764201,2.200000000000001,-0.00017528483786151503
39.2910031228388,121.25378620871486,28.23832560320591,0.06,1.8064909054757363,-74.38865439517961,2.25,0.00018726591760298558
32.89381221852831,120.66031165647696,32.024565587838694,0.08,2.2284209764114395,-74.03905194636452,2.1750000000000007,-2.1141942363467336e-17
