average_AP_overshoot,spike_rate,average_AP_width,average_AHP_depth,latency_to_first_spike,accommodation_index,epsilon,n_sims
3.1163591063229164,0.021700359444027623,0.5053985350437985,1.622787156960986,0.055742712528186106,0.0021508024909901217,1.820200411563955,250.0
3.3322794325044383,0.023306814454146237,0.5472259074773773,1.4403330170487203,0.0577974696677977,0.0015772048749950708,2.0033931599736166,500.0
3.2504893121102962,0.022251491835130602,0.519540752529692,1.5130959211396473,0.054566463041770194,0.001786765065384503,1.859295460226344,750.0
3.2359330824332835,0.022297757734803834,0.5229237107425557,1.5130750387412923,0.05430402839569096,0.0019634293768247997,1.863183773356622,1000.0
3.227062039396512,0.02253402760271685,0.5261572200038493,1.7435970088091544,0.05691280699455931,0.002171750629270511,1.7802349878645845,1250.0
3.132357189522006,0.021711910709715804,0.5060568595958662,1.707223729685412,0.0556798262888413,0.0019252591112495184,1.8223699935280286,1500.0
3.309562333482749,0.022672872219766986,0.5287475826685266,1.4315483220303977,0.0540191292648318,0.001859598568082426,1.8694457862959424,1750.0
3.317915172647954,0.022816167513409993,0.5329842375502102,1.7734146780338693,0.056286087035341235,0.002140546533271566,1.8033412257967276,2000.0
