eta,g,$\eta$,$g$,mean_firing_rate,mean_cv,fanofactor
1.5064962832143143,5.882179469162793,1.5064962832143143,5.882179469162793,0.014722222222222223,0.5745884029824402,0.46695501730103806
2.2848209389523793,6.752593794303007,2.2848209389523793,6.752593794303007,0.020888888888888894,0.6576933491461925,0.4013064133016628
3.6808563805663104,4.455572502254583,3.6808563805663104,4.455572502254583,0.12511111111111112,0.2682550682227562,0.05681362725450902
1.7916240174451903,4.7052559857132135,1.7916240174451903,4.7052559857132135,0.03944444444444444,0.39099504723556716,0.06592356687898089
3.275499488607686,6.153457191922703,3.275499488607686,6.153457191922703,0.04111111111111111,0.6273785847076427,0.1683475091130012
3.4801471960716155,5.857562215054339,3.4801471960716155,5.857562215054339,0.052055555555555556,0.58642891093129,0.4094021215043394
3.927148112646832,6.133671709723448,3.927148112646832,6.133671709723448,0.05377777777777777,0.7399066198476434,0.9518939393939395
2.5173026093018795,4.033556476994685,2.5173026093018795,4.033556476994685,0.13127777777777777,0.2094949281703049,0.05344168260038241
2.128634696298323,7.3617016365624055,2.128634696298323,7.3617016365624055,0.015,0.7189065759877934,0.4972789115646259
3.075909242924746,4.589318136935626,3.075909242924746,4.589318136935626,0.09133333333333332,0.32278592481897384,0.10880088008800876
3.863966487640345,6.138220067033447,3.863966487640345,6.138220067033447,0.053000000000000005,0.6765217880827816,0.600751879699248
1.8556411336842056,7.148467907325197,1.8556411336842056,7.148467907325197,0.014000000000000002,0.5460462151688316,0.43913043478260866
1.8378199413309766,7.352900677767732,1.8378199413309766,7.352900677767732,0.013055555555555553,0.6528482838326395,0.4181102362204725
3.390661354809548,5.7486295844385875,3.390661354809548,5.7486295844385875,0.05283333333333333,0.5806153608329477,0.3705004812319539
3.5150550175594595,5.463812073661712,3.5150550175594595,5.463812073661712,0.062222222222222213,0.53749134695158,0.14716599190283403
3.2938523663733887,6.167566732359954,3.2938523663733887,6.167566732359954,0.04166666666666667,0.6031430294381037,0.2710843373493976
2.517870975776979,4.080367864952795,2.517870975776979,4.080367864952795,0.12311111111111113,0.22200278223912234,0.05876120619396904
3.3544609691928904,5.7495980489183065,3.3544609691928904,5.7495980489183065,0.050944444444444445,0.5777210784398373,0.22424094025465227
1.5305210992386185,7.0210461157513375,1.5305210992386185,7.0210461157513375,0.009333333333333334,0.6025777684654211,0.24893617021276598
3.344163696651037,5.857812973238023,3.344163696651037,5.857812973238023,0.04722222222222223,0.5613892633107667,0.4738095238095238
2.2645290283836115,6.616770245948226,2.2645290283836115,6.616770245948226,0.020499999999999997,0.6118629425013681,0.5664619164619165
3.4906029255049007,5.843986765761073,3.4906029255049007,5.843986765761073,0.052444444444444446,0.6179589479111128,0.20679611650485438
3.010765854273762,6.471813819825944,3.010765854273762,6.471813819825944,0.03383333333333334,0.6725374819124272,0.4257309941520469
2.661794967081298,5.959567468166121,2.661794967081298,5.959567468166121,0.034166666666666665,0.5460737442791407,0.27396449704142006
2.0418596368880193,4.0450334999842115,2.0418596368880193,4.0450334999842115,0.10144444444444445,0.2404397792515501,0.0949527598209846
1.6281986418055454,6.2522162996006365,1.6281986418055454,6.2522162996006365,0.014222222222222223,0.5777927992715275,0.3915492957746479
3.287946140959939,7.109019134249683,3.287946140959939,7.109019134249683,0.028555555555555556,0.7537325795677392,0.4894736842105263
2.1142682727036313,6.659182857781918,2.1142682727036313,6.659182857781918,0.02,0.5856742797217245,0.49698492462311555
2.343407400825525,6.739050818368324,2.343407400825525,6.739050818368324,0.021111111111111112,0.6706954681355507,0.32830188679245287
1.6713290268511114,4.7845944440997314,1.6713290268511114,4.7845944440997314,0.033166666666666664,0.39843773908724545,0.19695121951219516
3.080354853039421,4.741788830636779,3.080354853039421,4.741788830636779,0.08194444444444444,0.3447742590333104,0.18676470588235294
3.4423097219309886,5.130112906886585,3.4423097219309886,5.130112906886585,0.0721111111111111,0.4289595902882617,0.2043115438108484
2.7675478182749136,5.026541427551096,2.7675478182749136,5.026541427551096,0.059,0.4140259405769301,0.14257045260461151
2.064948128120746,4.4437913454082185,2.064948128120746,4.4437913454082185,0.06255555555555556,0.3298907149398582,0.12874899759422614
1.6665711100662348,7.085981857991345,1.6665711100662348,7.085981857991345,0.010222222222222221,0.5823432674287704,0.44253731343283587
3.458843100189511,6.210831186235272,3.458843100189511,6.210831186235272,0.044333333333333336,0.669191546219541,0.25591581342434583
2.0127232777439668,6.818135520109339,2.0127232777439668,6.818135520109339,0.016888888888888887,0.5887729746817281,0.8508982035928143
1.6683326035958816,7.006421655895771,1.6683326035958816,7.006421655895771,0.0115,0.6214776390383614,0.5543668122270743
3.2037484251335364,7.754994694642438,3.2037484251335364,7.754994694642438,0.025222222222222222,0.8078440684958063,0.74
3.908772256451726,6.500903970415916,3.908772256451726,6.500903970415916,0.04738888888888888,0.8919313485336413,1.167853347502657
3.76097918880553,4.17767947822533,3.76097918880553,4.17767947822533,0.1648333333333333,0.1897349664113623,0.05319245971419884
3.723644546037661,7.472225295302191,3.723644546037661,7.472225295302191,0.033499999999999995,0.9191336793703817,0.6934782608695652
3.0308606852850026,4.6813972535539055,3.0308606852850026,4.6813972535539055,0.08383333333333334,0.3413906604869314,0.08899521531100478
3.3381083988908697,5.271750474631999,3.3381083988908697,5.271750474631999,0.06411111111111112,0.4375671169572496,0.28713611329661676
3.124835387128381,7.095771235416282,3.124835387128381,7.095771235416282,0.028833333333333332,0.7228453551597545,0.6076182136602452
3.4063576185586273,7.866808069094985,3.4063576185586273,7.866808069094985,0.026777777777777772,0.8987500622174093,0.7185185185185184
1.7870558577994162,7.038968322891572,1.7870558577994162,7.038968322891572,0.013444444444444443,0.6563701956611528,0.4190839694656489
2.7550791037802016,6.3148296064501075,2.7550791037802016,6.3148296064501075,0.030444444444444448,0.5966253216281523,0.2118421052631579
3.1902158690602356,4.366612110504773,3.1902158690602356,4.366612110504773,0.11577777777777779,0.26006951775780907,0.14870522227017696
1.7431248838579227,6.817311405719442,1.7431248838579227,6.817311405719442,0.01361111111111111,0.5756831966669247,0.49423791821561336
2.4506718070996976,7.214998912741537,2.4506718070996976,7.214998912741537,0.019444444444444445,0.6523092980552226,0.48246753246753243
2.2315016947790287,6.440091300403875,2.2315016947790287,6.440091300403875,0.02138888888888889,0.6336109627336942,0.23079625292740047
3.078571624887655,6.316674220072901,3.078571624887655,6.316674220072901,0.035888888888888894,0.622372161516255,0.5373060648801128
1.8023475528788175,6.513184134899828,1.8023475528788175,6.513184134899828,0.01472222222222222,0.6013362453110354,0.4364864864864865
3.541885564587293,5.007845725614476,3.541885564587293,5.007845725614476,0.0795,0.41605468730725,0.18065739570164346
3.4187492657550247,5.225265196038574,3.4187492657550247,5.225265196038574,0.06916666666666668,0.45437749745699535,0.245794053662074
2.7963731397833542,5.900189263411141,2.7963731397833542,5.900189263411141,0.036444444444444446,0.5718944720947232,0.40241379310344827
3.1421904051676504,6.802972716054368,3.1421904051676504,6.802972716054368,0.030777777777777782,0.6964683532818372,0.8233766233766234
3.7169887267128603,6.823170523156163,3.7169887267128603,6.823170523156163,0.040499999999999994,0.8587593253712408,0.9562814070351761
2.58549401234385,6.2440957211190184,2.58549401234385,6.2440957211190184,0.02911111111111111,0.5464825225774056,0.3837370242214533
3.6478824521116655,7.624232225939258,3.6478824521116655,7.624232225939258,0.033499999999999995,0.9819827937206081,0.9469512195121953
3.557590204236786,6.64792661671515,3.557590204236786,6.64792661671515,0.03955555555555556,0.722613378396372,0.6738993710691824
3.006760283226223,6.02640267223105,3.006760283226223,6.02640267223105,0.03755555555555556,0.5956185752811411,0.3917437252311758
2.1096313041651227,6.910786012055732,2.1096313041651227,6.910786012055732,0.017444444444444443,0.6307119935109397,0.6626050420168068
3.5383743941273083,6.8046508732423465,3.5383743941273083,6.8046508732423465,0.037222222222222226,0.7756025620075541,0.6598515519568153
2.041427584669705,6.8455821467051,2.041427584669705,6.8455821467051,0.01666666666666667,0.6267727274804813,0.47831325301204813
2.037181939740374,4.915359983678346,2.037181939740374,4.915359983678346,0.04177777777777778,0.407928339946119,0.15436893203883498
2.982399038385819,5.2784382529814655,2.982399038385819,5.2784382529814655,0.05455555555555556,0.46332355596755714,0.1937098255280074
1.6609043756642765,5.282339207395554,1.6609043756642765,5.282339207395554,0.023333333333333334,0.45283949727974776,0.27662337662337666
2.197842770727579,6.428201965411849,2.197842770727579,6.428201965411849,0.021055555555555557,0.5832431934268,0.24285714285714283
3.232944230897653,6.253679461948332,3.232944230897653,6.253679461948332,0.039,0.6239670967274441,0.2701024327784891
2.079620261094088,5.478341175273592,2.079620261094088,5.478341175273592,0.030222222222222223,0.5017131553190363,0.34028006589785825
2.9891684788892903,6.037533782070223,2.9891684788892903,6.037533782070223,0.03944444444444445,0.5458374641208239,0.3178571428571428
1.6008497623935183,6.9415075337728815,1.6008497623935183,6.9415075337728815,0.011166666666666667,0.5937804525792731,0.34545454545454546
2.9119080466525236,6.997264794772458,2.9119080466525236,6.997264794772458,0.026666666666666665,0.7104707070546248,0.4236346516007533
3.1781059614300533,7.080937924035579,3.1781059614300533,7.080937924035579,0.029777777777777775,0.7053209486263985,0.5020134228187919
3.275454750301855,5.300942546357161,3.275454750301855,5.300942546357161,0.06011111111111113,0.46072195097530766,0.26999999999999996
2.5728418955352326,6.474358510957893,2.5728418955352326,6.474358510957893,0.027000000000000003,0.6668729214941131,0.1116822429906542
2.111894180685212,6.354824761677953,2.111894180685212,6.354824761677953,0.020777777777777777,0.5709939769264365,0.22673860911270974
3.798703480607653,5.870317039720149,3.798703480607653,5.870317039720149,0.05588888888888889,0.6395436104398591,0.6213644524236983
3.335026824224693,4.159154071049638,3.335026824224693,4.159154071049638,0.14950000000000002,0.20979037076085896,0.07948674941294866
2.0699857036830966,7.021311953653182,2.0699857036830966,7.021311953653182,0.016055555555555552,0.6142781655143207,0.31719242902208206
3.1115553137213485,7.160134540923357,3.1115553137213485,7.160134540923357,0.029333333333333333,0.7186863468999773,0.5733390119250424
3.0074332596891438,4.2203202461391935,3.0074332596891438,4.2203202461391935,0.12661111111111112,0.24077391034032014,0.04462662979059661
2.7710261202031177,7.9181221944032485,2.7710261202031177,7.9181221944032485,0.019166666666666665,0.6882182752839204,0.34370078740157484
1.7522316409536876,6.156184618379621,1.7522316409536876,6.156184618379621,0.016833333333333332,0.5467631572627601,0.2420118343195267
3.841560302710385,5.906450972033451,3.841560302710385,5.906450972033451,0.05711111111111111,0.7442093606579544,0.7383944153577661
2.821213519996346,6.988879304028444,2.821213519996346,6.988879304028444,0.025611111111111112,0.7249039652230603,0.7941176470588235
3.4542419427322884,7.758383551319882,3.4542419427322884,7.758383551319882,0.028666666666666663,0.8614174387396478,1.5194444444444444
3.5091180616983313,4.03915984037219,3.5091180616983313,4.03915984037219,0.1766666666666667,0.17114653804531627,0.03325766174801362
1.7285165974756427,4.710014917137366,1.7285165974756427,4.710014917137366,0.036333333333333336,0.38919496014847593,0.17780082987551865
2.317279862098553,5.002193092263842,2.317279862098553,5.002193092263842,0.04722222222222223,0.4122404866662298,0.14444444444444446
2.0919609116827926,5.727930228212879,2.0919609116827926,5.727930228212879,0.026499999999999996,0.5242803247444403,0.22777777777777775
1.865554853530443,6.676408851582085,1.865554853530443,6.676408851582085,0.014277777777777778,0.5797515024657376,0.4201754385964912
3.5798228248564326,7.480727607320464,3.5798228248564326,7.480727607320464,0.03111111111111111,0.9094398203576507,1.3007293354943275
3.656505376253226,6.484228356016678,3.656505376253226,6.484228356016678,0.043388888888888894,0.784719765982792,0.8945086705202312
2.978116796048562,4.470701696155143,2.978116796048562,4.470701696155143,0.0985,0.29792660548532235,0.07501276161306789
3.9544503186389743,6.618384226332237,3.9544503186389743,6.618384226332237,0.04727777777777777,0.8933880816633344,1.0585313174946005
3.040754788350076,6.506328071492572,3.040754788350076,6.506328071492572,0.03444444444444445,0.6450522292856656,0.27971014492753626
3.020184868925747,5.440995064118028,3.020184868925747,5.440995064118028,0.050944444444444445,0.4964281658251057,0.17365063788027477
2.2062385423893454,7.399704224422605,2.2062385423893454,7.399704224422605,0.014777777777777775,0.6390060488954361,0.4446488294314381
3.040247201683255,5.856451911184287,3.040247201683255,5.856451911184287,0.04311111111111111,0.5706382083603595,0.39859813084112167
2.6379725466499337,4.191973841669805,2.6379725466499337,4.191973841669805,0.11277777777777778,0.24479928621134447,0.08035714285714286
2.2179529615092757,7.695570095265494,2.2179529615092757,7.695570095265494,0.016055555555555552,0.6826819066449908,0.43580246913580245
2.67272294970725,4.429138006535485,2.67272294970725,4.429138006535485,0.089,0.2960915596056141,0.05575620767494356
2.157010369965633,7.774855758483335,2.157010369965633,7.774855758483335,0.014611111111111108,0.6947385859126679,0.6054054054054053
3.169111097720589,5.347624503688601,3.169111097720589,5.347624503688601,0.0576111111111111,0.48557686534767736,0.21944444444444444
1.8092189766096078,7.943459693525519,1.8092189766096078,7.943459693525519,0.011166666666666665,0.5808094668595042,0.7378923766816144
2.365579443230816,7.566332976288111,2.365579443230816,7.566332976288111,0.018111111111111113,0.7090846770241772,0.33296703296703306
2.243221191165616,4.010896761231352,2.243221191165616,4.010896761231352,0.1201111111111111,0.21725291635419045,0.048912588874947725
2.7455963052983052,6.023765602487273,2.7455963052983052,6.023765602487273,0.03372222222222222,0.584422740968572,0.3813696612665685
1.8516506476032633,7.308811745655397,1.8516506476032633,7.308811745655397,0.01238888888888889,0.59512185267433,0.6463855421686749
3.2958978474542358,6.726113201628323,3.2958978474542358,6.726113201628323,0.033944444444444444,0.712291195960834,0.47857142857142837
2.134352708577584,7.722126083876038,2.134352708577584,7.722126083876038,0.013444444444444445,0.673375742075969,0.520110701107011
2.988298453487758,4.662776593029298,2.988298453487758,4.662776593029298,0.08372222222222221,0.34221327649861266,0.11536614645858342
3.093960058067858,5.478436132490083,3.093960058067858,5.478436132490083,0.050944444444444445,0.45481537895996904,0.17788649706457924
3.8751976173697824,6.597783341837171,3.8751976173697824,6.597783341837171,0.044611111111111115,1.0020723518809904,0.9911441144114411
2.511889766662967,4.731842024914675,2.511889766662967,4.731842024914675,0.0618888888888889,0.37081991240247947,0.1032258064516129
2.4225842564893174,7.963613420658174,2.4225842564893174,7.963613420658174,0.016777777777777773,0.7599741999439457,0.7493975903614459
1.593662786818685,7.549868676742246,1.593662786818685,7.549868676742246,0.009777777777777778,0.6081111668101339,0.5770833333333335
3.24979550111589,5.117163055167477,3.24979550111589,5.117163055167477,0.06722222222222222,0.43541482297555767,0.16625652498135715
2.7046858709627166,4.894228699930801,2.7046858709627166,4.894228699930801,0.059777777777777784,0.36960664587501507,0.2473154362416107
1.547809080066647,6.489599094870071,1.547809080066647,6.489599094870071,0.012333333333333333,0.5980983113100292,0.3663265306122449
3.9195985303542424,5.635052129052738,3.9195985303542424,5.635052129052738,0.06627777777777778,0.7255916814829948,0.3565233506300964
2.735767978284154,5.9082220470334335,2.735767978284154,5.9082220470334335,0.03627777777777778,0.562327986909199,0.20822959889349935
3.7555107786128366,4.441831612501069,3.7555107786128366,4.441831612501069,0.12916666666666668,0.2592887264623864,0.04458204334365325
1.9693622977638714,6.75858581369135,1.9693622977638714,6.75858581369135,0.014999999999999996,0.6305956911206718,0.3751677852348993
1.5874372666657908,7.2227347804016375,1.5874372666657908,7.2227347804016375,0.010166666666666668,0.5863818123420501,0.32244897959183666
2.4743179646730864,4.36495957156409,2.4743179646730864,4.36495957156409,0.0875,0.29193893789884023,0.06188289322617681
2.086335045771433,4.9976459963909186,2.086335045771433,4.9976459963909186,0.03944444444444444,0.4109185705830197,0.17328244274809163
1.8943776040423081,6.412310241311165,1.8943776040423081,6.412310241311165,0.01711111111111111,0.6358390043544605,0.28255813953488373
2.871262686381816,6.293875284946937,2.871262686381816,6.293875284946937,0.03277777777777778,0.6009611655657874,0.44598145285935076
1.5595888636746484,4.926245939189027,1.5595888636746484,4.926245939189027,0.026666666666666665,0.4371551624506293,0.12641509433962264
1.535116696050279,6.997429698242511,1.535116696050279,6.997429698242511,0.009444444444444446,0.6658870574524733,0.6125668449197862
2.0864953174881515,5.879664843820689,2.0864953174881515,5.879664843820689,0.025055555555555553,0.538577307395554,0.24661354581673306
1.574306311331308,5.2395745086976255,1.574306311331308,5.2395745086976255,0.02127777777777778,0.47530458503821016,0.16852731591448933
3.7619697733488993,4.780087355145353,3.7619697733488993,4.780087355145353,0.10127777777777777,0.3482321862239841,0.20534559920437595
2.725465542525823,4.175199951808583,2.725465542525823,4.175199951808583,0.1191111111111111,0.2385804173129586,0.04398401346234751
3.539243107786481,7.127149742453959,3.539243107786481,7.127149742453959,0.03216666666666667,0.8995544292378975,1.042412746585736
2.061907423426609,5.538082485568044,2.061907423426609,5.538082485568044,0.028111111111111108,0.469688461558849,0.19424778761061945
2.146647500418209,4.30593600146236,2.146647500418209,4.30593600146236,0.0766111111111111,0.29891836176696895,0.11419185282522994
1.8912594576676443,7.104336764372189,1.8912594576676443,7.104336764372189,0.014499999999999999,0.6158934498746246,0.3204081632653061
2.8564237519878883,5.319629848423794,2.8564237519878883,5.319629848423794,0.04972222222222223,0.47141252374500675,0.2902834008097166
3.3429465193319214,7.868158197191141,3.3429465193319214,7.868158197191141,0.02533333333333333,0.8650045430604827,1.0003891050583658
3.4378674484359064,5.926848319698751,3.4378674484359064,5.926848319698751,0.0475,0.5738969999136666,0.20966209081309398
2.164281963080917,4.272977199280774,2.164281963080917,4.272977199280774,0.07966666666666666,0.2886163554448723,0.08186119873817034
2.0898029445393487,4.427349748454834,2.0898029445393487,4.427349748454834,0.06433333333333333,0.310767683771244,0.09910226385636221
2.292394438044743,7.361429322975547,2.292394438044743,7.361429322975547,0.016499999999999997,0.681476938986483,0.5604477611940298
2.650618953569033,5.131236978131021,2.650618953569033,5.131236978131021,0.05066666666666667,0.43703435354367615,0.16534653465346533
2.212313508771012,5.356307330013191,2.212313508771012,5.356307330013191,0.03511111111111111,0.48495829599897816,0.19913544668587893
2.0064370359180685,7.47574683393923,2.0064370359180685,7.47574683393923,0.013222222222222222,0.661521127117328,0.399063670411985
2.499809998811564,6.684179123592617,2.499809998811564,6.684179123592617,0.02416666666666667,0.6004547189905454,0.1925619834710744
2.2422900857105423,6.487412134067214,2.2422900857105423,6.487412134067214,0.021500000000000002,0.6081043258391373,0.41559633027522935
3.0764197678486593,5.686957468400685,3.0764197678486593,5.686957468400685,0.04633333333333333,0.5287727064807805,0.3015812431842965
3.273020452091836,4.487913300255507,3.273020452091836,4.487913300255507,0.10722222222222219,0.29560676678981734,0.09718309859154929
1.5974622324118444,4.137325793027227,1.5974622324118444,4.137325793027227,0.06144444444444445,0.28916225512142263,0.09348534201954398
3.0934348823925713,7.069554648800098,3.0934348823925713,7.069554648800098,0.027611111111111107,0.7352389810733709,0.6659709618874773
3.096672725461276,5.764034967018733,3.096672725461276,5.764034967018733,0.04538888888888889,0.5569832598183828,0.3909492273730685
2.2508743205185917,6.474813780071211,2.2508743205185917,6.474813780071211,0.02272222222222222,0.6326200365744727,0.3897350993377484
2.8628915628239984,7.784115513874968,2.8628915628239984,7.784115513874968,0.02105555555555556,0.7473519088180044,0.5824455205811139
2.8980455344401106,6.323663938301124,2.8980455344401106,6.323663938301124,0.035055555555555555,0.6165791890587075,0.5345050215208034
3.2779222011575637,7.43092001147674,3.2779222011575637,7.43092001147674,0.02894444444444445,0.8190898282731682,0.803448275862069
3.756777847982904,4.007781772419451,3.756777847982904,4.007781772419451,0.19388888888888892,0.1547596127208109,0.026519265580553397
3.4381913364366223,6.226442034140026,3.4381913364366223,6.226442034140026,0.045111111111111116,0.6736916365192516,0.338801791713326
3.401541404240464,5.24323553428318,3.401541404240464,5.24323553428318,0.06694444444444445,0.4620023748063143,0.29431988041853513
2.3868207779741404,7.415032140073761,2.3868207779741404,7.415032140073761,0.019666666666666666,0.6393488296368093,0.22237851662404082
1.8938255712789012,5.32565393304906,1.8938255712789012,5.32565393304906,0.028222222222222225,0.48048396883523525,0.15
2.551260814898484,5.2579838315289384,2.551260814898484,5.2579838315289384,0.04527777777777778,0.44269748885870186,0.2654708520179372
1.7715986477556978,6.741051317678153,1.7715986477556978,6.741051317678153,0.013166666666666665,0.6277063135931402,0.3000000000000001
3.046666423211032,4.4470319388606345,3.046666423211032,4.4470319388606345,0.10077777777777777,0.28005073933675034,0.07387836490528416
1.7737678521318843,4.471133909332012,1.7737678521318843,4.471133909332012,0.04711111111111112,0.3377490785789314,0.09568965517241379
2.036869645399811,5.488169339441841,2.036869645399811,5.488169339441841,0.028388888888888887,0.5099384862785177,0.1656862745098039
2.498558078851575,4.819195345044214,2.498558078851575,4.819195345044214,0.05811111111111111,0.3788930286386677,0.08336221837088391
2.438510687999257,5.670630456845522,2.438510687999257,5.670630456845522,0.034666666666666665,0.4961900443653177,0.2597242380261248
3.405489063258776,4.317516421201029,3.405489063258776,4.317516421201029,0.13166666666666665,0.24818591953823158,0.04263920671243324
2.0299073759843163,6.861185124303857,2.0299073759843163,6.861185124303857,0.016999999999999998,0.6626194935415151,0.4764094955489614
2.138622704227131,7.374301593068282,2.138622704227131,7.374301593068282,0.01622222222222222,0.7428763315404996,0.32899686520376176
2.886980205610422,6.247419589590007,2.886980205610422,6.247419589590007,0.03427777777777778,0.5647894528234997,0.1541116005873715
3.4524806097654333,7.099183121017632,3.4524806097654333,7.099183121017632,0.03283333333333334,0.8625759418620846,0.9865853658536589
3.442469450598,4.5259551509465865,3.442469450598,4.5259551509465865,0.11044444444444443,0.28995323646556903,0.07923286427598732
1.9984957125684508,7.716413078878958,1.9984957125684508,7.716413078878958,0.01261111111111111,0.6338282683708225,0.5803030303030304
3.2532877163451017,4.82989402918884,3.2532877163451017,4.82989402918884,0.08194444444444446,0.3674904839777269,0.1808868501529052
3.4258085354159196,7.020360511733868,3.4258085354159196,7.020360511733868,0.034055555555555554,0.7937576736755473,0.8413489736070382
2.023080501415935,4.438857958439806,2.023080501415935,4.438857958439806,0.06105555555555555,0.32860674207381624,0.12383100902378998
2.111987099334569,7.669395611657829,2.111987099334569,7.669395611657829,0.014166666666666664,0.7198358462052453,0.551423487544484
3.731722203178498,5.213758904468623,3.731722203178498,5.213758904468623,0.0756111111111111,0.47157547056786375,0.24533333333333332
